satellite_number,alt_km,size_range,days,err_km
54395,758.7227617119119,5-10cm,29.339549282405663,10521.413169950873
54395,758.7227617119119,5-10cm,29.56875871527802,10281.013540884778
54395,758.7227617119119,5-10cm,29.63869748842661,10176.304550341836
54395,758.7227617119119,5-10cm,29.847959907408114,9849.747018771854
54404,824.888666109767,5-10cm,0.28767793981289425,7.48804836840083
54404,824.888666109767,5-10cm,0.35795665509170954,9.694919356762716
54404,824.888666109767,5-10cm,0.5158451620351385,16.79593370014129
54404,824.888666109767,5-10cm,0.6555448842572945,25.855401535439395
54404,824.888666109767,5-10cm,0.7201525694435393,29.932484606551
54404,824.888666109767,5-10cm,0.8033169444429654,34.52245220012933
54404,824.888666109767,5-10cm,0.9335703356481261,44.42778392583274
54404,824.888666109767,5-10cm,1.054961898147508,54.58435195703543
54404,824.888666109767,5-10cm,1.3357293287029972,82.32456695149986
54404,824.888666109767,5-10cm,1.5697157175921732,110.80944082978054
54404,824.888666109767,5-10cm,1.6380056597209638,120.10924506998727
54404,824.888666109767,5-10cm,1.9207112384256388,158.48669480263138
54404,824.888666109767,5-10cm,1.9797720486091244,167.51285754529883
54404,824.888666109767,5-10cm,2.049276736111001,178.41411938219878
54404,824.888666109767,5-10cm,2.3340330208313684,226.91080982093342
54404,824.888666109767,5-10cm,2.5638667708331786,268.8087708043858
54404,824.888666109767,5-10cm,2.624923888889176,283.1957430366099
54404,824.888666109767,5-10cm,2.847881423610228,325.5901122640076
54404,824.888666109767,5-10cm,2.968542129629188,355.2286218124135
54404,824.888666109767,5-10cm,3.0362711689814375,370.18137705920856
54404,824.888666109767,5-10cm,3.3206649537025776,438.9938605442872
54404,824.888666109767,5-10cm,3.6829410763885138,535.2293590640935
54404,824.888666109767,5-10cm,3.834910821757383,572.218696766918
54404,824.888666109767,5-10cm,3.895213530091224,593.8158745956263
54404,824.888666109767,5-10cm,4.01846141203686,628.2993472132622
54404,824.888666109767,5-10cm,4.3074022106467575,720.4901672426505
54404,824.888666109767,5-10cm,4.529578530090275,792.6688186357713
54404,824.888666109767,5-10cm,4.822021782406503,887.1926795075793
54404,824.888666109767,5-10cm,4.882528634258994,914.9994331326446
54404,824.888666109767,5-10cm,5.0115827662028645,962.8233964534909
54404,824.888666109767,5-10cm,5.354788437499492,1088.3069858278811
54404,824.888666109767,5-10cm,5.809095416665077,1269.5852861780281
54404,824.888666109767,5-10cm,6.060218078703792,1382.2745976300187
54404,824.888666109767,5-10cm,6.341553090275438,1508.193716124882
54404,824.888666109767,5-10cm,6.8574010069447535,1758.5662684843346
54404,824.888666109767,5-10cm,7.328620439814749,1994.7578718786121
54404,824.888666109767,5-10cm,7.500335509258288,2077.344530132227
54404,824.888666109767,5-10cm,7.973011585647861,2357.040783855296
54404,824.888666109767,5-10cm,8.39432239583245,2602.0942351963963
54404,824.888666109767,5-10cm,8.617612800923762,2734.07105621458
54404,824.888666109767,5-10cm,8.688448831016819,2777.11206399638
54404,824.888666109767,5-10cm,8.960316967591643,2951.7068217395417
54404,824.888666109767,5-10cm,9.022681111111133,2984.11969731
54404,824.888666109767,5-10cm,9.313292256944157,3179.6078818644182
54404,824.888666109767,5-10cm,9.604703194443827,3366.47673968495
54404,824.888666109767,5-10cm,9.676471273145742,3412.817787619261
54404,824.888666109767,5-10cm,9.888188078701496,3555.4091772991824
54404,824.888666109767,5-10cm,9.947661805555777,3608.3564945549947
54404,824.888666109767,5-10cm,10.018270474537104,3657.415097710509
54404,824.888666109767,5-10cm,10.52898798610877,3992.303369491378
54404,824.888666109767,5-10cm,10.996652175924844,4363.123546548932
54404,824.888666109767,5-10cm,11.286328391203726,4590.9582642729465
54404,824.888666109767,5-10cm,11.347666689814242,4629.239707525779
54404,824.888666109767,5-10cm,11.515290798611112,4732.526293021255
54404,824.888666109767,5-10cm,11.802135578702996,4940.730481544536
54404,824.888666109767,5-10cm,11.919071284720191,5088.488960108565
54404,824.888666109767,5-10cm,12.062207951388425,5203.2034451146155
54404,824.888666109767,5-10cm,12.334700879628459,5418.187644820007
54404,824.888666109767,5-10cm,12.498676481481503,5529.293259627798
54404,824.888666109767,5-10cm,12.567644548609302,5592.094483947909
54404,824.888666109767,5-10cm,12.636577314814483,5654.538534696883
54404,824.888666109767,5-10cm,12.859706747683662,5796.762122494484
54404,824.888666109767,5-10cm,13.041270717592152,6013.045683160963
54404,824.888666109767,5-10cm,13.321495069444731,6250.520383653006
54404,824.888666109767,5-10cm,13.623333043980377,6491.834608078429
54404,824.888666109767,5-10cm,13.90668346064786,6731.79105578588
54404,824.888666109767,5-10cm,13.966301909721007,6815.977859580529
54404,824.888666109767,5-10cm,14.030253599537192,6875.6486251920805
54404,824.888666109767,5-10cm,14.3194022222222,7127.591848841504
54404,824.888666109767,5-10cm,14.468554641201541,7235.2561528849465
54404,824.888666109767,5-10cm,14.610786631943451,7358.184573021156
54404,824.888666109767,5-10cm,14.681155474536396,7421.619188144346
54404,824.888666109767,5-10cm,14.833661377314064,7508.374827203602
54404,824.888666109767,5-10cm,14.953429988423983,7697.315721561993
54404,824.888666109767,5-10cm,15.01552473379506,7758.993627347292
54404,824.888666109767,5-10cm,15.597399571758729,8247.914283990005
54404,824.888666109767,5-10cm,15.668560543979208,8309.568165603627
54404,824.888666109767,5-10cm,15.82071300925756,8398.50311126188
54404,824.888666109767,5-10cm,15.881452245370106,8495.00511839871
54404,824.888666109767,5-10cm,16.010885717592856,8659.054172504613
54404,824.888666109767,5-10cm,16.353295451388867,8982.020644366263
54404,824.888666109767,5-10cm,16.523798541666732,9043.590876070482
54404,824.888666109767,5-10cm,16.586200439814064,9136.733860065358
54404,824.888666109767,5-10cm,16.654912465275437,9207.881066192722
54404,824.888666109767,5-10cm,16.8078291435181,9294.790479534517
54404,824.888666109767,5-10cm,16.937807314812584,9458.462275656535
54404,824.888666109767,5-10cm,16.99679790509244,9560.254010535999
54404,824.888666109767,5-10cm,17.06848318287068,9621.614987727358
54404,824.888666109767,5-10cm,17.340329826388647,9882.954279184709
54404,824.888666109767,5-10cm,17.571830474535624,10030.548499261167
54404,824.888666109767,5-10cm,17.641873773146006,10095.410812392578
54404,824.888666109767,5-10cm,17.865732337962147,10244.048441331142
54404,824.888666109767,5-10cm,17.985540833332472,10439.246632949827
54404,824.888666109767,5-10cm,18.05538221064817,10503.199863326028
54404,824.888666109767,5-10cm,18.33865224536922,10745.23117275682
54404,824.888666109767,5-10cm,18.559096770832937,10893.026923724286
54404,824.888666109767,5-10cm,18.629283958331303,10954.88899594739
54404,824.888666109767,5-10cm,18.7007054050929,11011.22935836799
54404,824.888666109767,5-10cm,18.852277199074074,11102.98584805636
54404,824.888666109767,5-10cm,18.97166173610974,11290.808331945223
54404,824.888666109767,5-10cm,19.040792314813093,11353.718000010822
54404,824.888666109767,5-10cm,19.325225138887763,11578.344336603242
54404,824.888666109767,5-10cm,19.55353748842522,11692.173743434229
54404,824.888666109767,5-10cm,19.616567384258463,11769.934980502087
54404,824.888666109767,5-10cm,19.686728344907362,11827.18093891048
54404,824.888666109767,5-10cm,19.899727430553348,11986.95073379597
54404,824.888666109767,5-10cm,19.95897540509149,12084.284510396878
54404,824.888666109767,5-10cm,20.027831307870372,12143.7093714363
54404,824.888666109767,5-10cm,20.311925358794355,12348.895666208873
54404,824.888666109767,5-10cm,20.542479687498677,12451.016412281742
54404,824.888666109767,5-10cm,20.826569039349753,12654.174080393886
54404,824.888666109767,5-10cm,20.94735197916627,12796.587606141187
54404,824.888666109767,5-10cm,21.016106770833332,12850.323487011197
54404,824.888666109767,5-10cm,21.529502268516357,13124.210337994802
54404,824.888666109767,5-10cm,21.59103141203523,13177.142469612358
54404,824.888666109767,5-10cm,21.81362607638869,13298.799420342788
54404,824.888666109767,5-10cm,21.933879837962213,13413.872266960028
54404,824.888666109767,5-10cm,22.284889745370105,13608.842358645159
54404,824.888666109767,5-10cm,22.346195092590317,13665.952096461206
54404,824.888666109767,5-10cm,22.80086429398093,13820.522722993928
54404,824.888666109767,5-10cm,22.93065339120174,13880.016056980434
54404,824.888666109767,5-10cm,22.991165370369952,13931.905638078262
54404,824.888666109767,5-10cm,23.052369467591245,13982.227277020653
54404,824.888666109767,5-10cm,23.57213878472094,14120.301227814667
54404,824.888666109767,5-10cm,23.858451493054076,14210.034315045592
54404,824.888666109767,5-10cm,23.917956608796008,14222.02305135059
54404,824.888666109767,5-10cm,24.331115486111354,14325.823412629308
54404,824.888666109767,5-10cm,24.492371238425925,14344.899212928281
54404,824.888666109767,5-10cm,24.56131071759043,14353.533593498014
54404,824.888666109767,5-10cm,24.84532921296303,14384.958743981424
54404,824.888666109767,5-10cm,24.90516608796186,14383.663956971519
54404,824.888666109767,5-10cm,25.31781916666638,14395.301152507162
54404,824.888666109767,5-10cm,25.546052881942856,14381.396749604213
54404,824.888666109767,5-10cm,25.832314212962434,14348.777112518008
54404,824.888666109767,5-10cm,26.015844166665165,14316.64283357667
54404,824.888666109767,5-10cm,26.304425636574074,14246.856006949332
54404,824.888666109767,5-10cm,26.53342680555527,14182.283812598904
54404,824.888666109767,5-10cm,27.35189686342522,13814.461371153811
54404,824.888666109767,5-10cm,27.522437453703198,13725.92586608608
54404,824.888666109767,5-10cm,27.806502453701363,13541.007865166785
54404,824.888666109767,5-10cm,27.936311944444423,13465.034609107806
54404,824.888666109767,5-10cm,27.98985041666638,13414.459108066361
54404,824.888666109767,5-10cm,28.068328715275836,13366.931424661434
54404,824.888666109767,5-10cm,28.509751203703107,12997.26801103345
54404,824.888666109767,5-10cm,28.571319050924092,12957.939853631615
54404,824.888666109767,5-10cm,28.793703668981237,12729.85663826462
54404,824.888666109767,5-10cm,28.864234259258264,12661.274259442163
54404,824.888666109767,5-10cm,28.914632627312784,12637.06164040289
54404,824.888666109767,5-10cm,28.982795439815078,12567.141444991707
54404,824.888666109767,5-10cm,29.053353865739926,12495.405175555807
54404,824.888666109767,5-10cm,29.336824097222202,12193.70782590896
54404,824.888666109767,5-10cm,29.495992453702623,11987.601497647935
54404,824.888666109767,5-10cm,29.564810231479782,11910.554445209262
54404,824.888666109767,5-10cm,29.62799925925831,11851.47611349937
54404,824.888666109767,5-10cm,29.69898046296228,11764.096229560795
54404,824.888666109767,5-10cm,29.910977731479537,11496.7182478603
54405,713.1310086326404,5-10cm,0.7855335763869462,34.856131366005485
54405,713.1310086326404,5-10cm,0.9125860069443782,44.82063713680302
54405,713.1310086326404,5-10cm,1.030657974536772,54.431227808161054
54405,713.1310086326404,5-10cm,1.3163140277757688,85.1521361360998
54405,713.1310086326404,5-10cm,1.6022800578701275,124.57644754897306
54405,713.1310086326404,5-10cm,1.9351510300928796,173.150513770728
54405,713.1310086326404,5-10cm,2.002157881944268,183.98407001393028
54405,713.1310086326404,5-10cm,2.5047972453689136,286.1884128722794
54405,713.1310086326404,5-10cm,2.7826017129614398,350.06628039503323
54405,713.1310086326404,5-10cm,3.0284001041645254,400.6087517109568
54405,713.1310086326404,5-10cm,3.3022020717572285,472.7605018261204
54405,713.1310086326404,5-10cm,3.874625613424513,655.1369326535207
54405,713.1310086326404,5-10cm,3.933640960648104,666.6407343708856
54405,713.1310086326404,5-10cm,3.999490405092085,685.9675706822811
54405,713.1310086326404,5-10cm,4.266926215277226,774.234885678051
54405,713.1310086326404,5-10cm,4.335627013889176,797.9745001557669
54405,713.1310086326404,5-10cm,4.780073206016311,991.6853070493402
54405,713.1310086326404,5-10cm,5.025847835648391,1062.5401174617991
54405,713.1310086326404,5-10cm,5.299596458331302,1177.5120875444773
54405,713.1310086326404,5-10cm,5.598052800924138,1341.8224470385278
54405,713.1310086326404,5-10cm,6.273907731481724,1647.3659420308393
54405,713.1310086326404,5-10cm,6.332740740740189,1664.6802083852235
54405,713.1310086326404,5-10cm,6.837077847222488,1978.4690250209915
54405,713.1310086326404,5-10cm,7.297170451388315,2192.8744676947717
54405,713.1310086326404,5-10cm,7.869351898147552,2599.8828912005215
54405,713.1310086326404,5-10cm,8.271289965275813,2822.9089764190335
54405,713.1310086326404,5-10cm,8.496721493055423,3033.730172294966
54405,713.1310086326404,5-10cm,8.557522534719771,3059.7100705994526
54405,713.1310086326404,5-10cm,8.959649409720743,3295.6133104812716
54405,713.1310086326404,5-10cm,9.027456898148413,3339.7770839431028
54405,713.1310086326404,5-10cm,9.305271203702798,3552.9283643327217
54405,713.1310086326404,5-10cm,9.591372604165915,3820.043828193298
54405,713.1310086326404,5-10cm,9.984749641203218,4029.7774987249154
54405,713.1310086326404,5-10cm,10.063556689813181,4138.875930294305
54405,713.1310086326404,5-10cm,10.268200543980907,4291.400653134543
54405,713.1310086326404,5-10cm,10.49415798611111,4553.402388832555
54405,713.1310086326404,5-10cm,10.555511967592217,4592.036904027954
54405,713.1310086326404,5-10cm,11.017868749998787,4867.20696775033
54405,713.1310086326404,5-10cm,11.245829652776873,5185.248112196322
54405,713.1310086326404,5-10cm,11.291628194443053,5092.648955919409
54405,713.1310086326404,5-10cm,11.804752407405111,5677.80630960767
54405,713.1310086326404,5-10cm,12.265296620370613,6017.34113423618
54405,713.1310086326404,5-10cm,12.552541550924932,6362.060946750747
54405,713.1310086326404,5-10cm,12.621583634258972,6427.621514206728
54405,713.1310086326404,5-10cm,12.896440347220611,6683.002151125313
54405,713.1310086326404,5-10cm,13.015168668980952,6655.362471337424
54405,713.1310086326404,5-10cm,13.29971793981338,7001.981599567973
54405,713.1310086326404,5-10cm,13.58479093749766,7342.577408604608
54405,713.1310086326404,5-10cm,13.65369557870207,7409.593521767906
54405,713.1310086326404,5-10cm,13.861302395832759,7612.843366921042
54405,713.1310086326404,5-10cm,13.920633449074295,7614.251853964636
54405,713.1310086326404,5-10cm,13.987223969907673,7658.740496263957
54405,713.1310086326404,5-10cm,14.058161793980334,7747.241233158818
54405,713.1310086326404,5-10cm,14.322048645833576,7899.74976599464
54405,713.1310086326404,5-10cm,14.549701585648236,8286.312426901593
54405,713.1310086326404,5-10cm,14.835031099534698,8532.142516550597
54405,713.1310086326404,5-10cm,14.951722835647287,8613.761857786363
54405,713.1310086326404,5-10cm,15.01919863425747,8667.220877361706
54405,713.1310086326404,5-10cm,15.296915856481151,8963.625876818682
54405,713.1310086326404,5-10cm,15.58221458333234,9298.203770724063
54405,713.1310086326404,5-10cm,15.927217013888336,9632.688296424509
54405,713.1310086326404,5-10cm,15.983809444443494,9624.616175826826
54405,713.1310086326404,5-10cm,16.054746597221605,9712.716975048168
54405,713.1310086326404,5-10cm,16.31927645833128,9861.60159664574
54405,713.1310086326404,5-10cm,16.615589652776166,10292.24926827226
54405,713.1310086326404,5-10cm,16.83226429398137,10433.714651035572
54405,713.1310086326404,5-10cm,16.94905224536856,10566.019179010726
54405,713.1310086326404,5-10cm,17.01644607638871,10617.237593315373
54405,713.1310086326404,5-10cm,17.29416122685152,10894.496806271296
54405,713.1310086326404,5-10cm,17.517054062499493,11087.983105064446
54405,713.1310086326404,5-10cm,17.579845509258686,11177.04743978478
54405,713.1310086326404,5-10cm,17.648163472220855,11239.12321631798
54405,713.1310086326404,5-10cm,17.79637513888655,11298.424177756067
54405,713.1310086326404,5-10cm,17.855965879628503,11416.423386664223
54405,713.1310086326404,5-10cm,17.91522770833362,11462.84787411041
54405,713.1310086326404,5-10cm,17.981100613425177,11502.761104576495
54405,713.1310086326404,5-10cm,18.05181899305571,11576.351995206294
54405,713.1310086326404,5-10cm,18.31659427083201,11716.18305964801
54405,713.1310086326404,5-10cm,18.54609398148126,11988.350184126735
54405,713.1310086326404,5-10cm,18.612218298611264,12054.332982731989
54405,713.1310086326404,5-10cm,18.948012384259037,12321.316304212412
54405,713.1310086326404,5-10cm,19.013764907405886,12359.721259255637
54405,713.1310086326404,5-10cm,19.291210995368935,12578.644933730464
54405,713.1310086326404,5-10cm,19.51423581018492,12690.902817289716
54405,713.1310086326404,5-10cm,19.57717947916576,12772.283447878948
54405,713.1310086326404,5-10cm,19.645170752315057,12822.879589536895
54405,713.1310086326404,5-10cm,20.04059281249841,13061.968890337961
54405,713.1310086326404,5-10cm,20.313753576389065,13220.637601732626
54405,713.1310086326404,5-10cm,20.54717204861067,13342.845459723452
54405,713.1310086326404,5-10cm,20.60967561342374,13411.265543401367
54405,713.1310086326404,5-10cm,20.826534236109367,13468.340651531387
54405,713.1310086326404,5-10cm,20.945431863425508,13603.962980600914
54405,713.1310086326404,5-10cm,21.01092067129634,13635.374923987209
54405,713.1310086326404,5-10cm,21.278459687497882,13739.0365135824
54405,713.1310086326404,5-10cm,21.51147798611058,13800.462021712467
54405,713.1310086326404,5-10cm,21.64673826388739,13861.227918749695
54405,713.1310086326404,5-10cm,21.791057777777315,13887.45778640433
54405,713.1310086326404,5-10cm,21.970270196756832,14001.156173486776
54405,713.1310086326404,5-10cm,22.045752430555446,14019.3928243509
54405,713.1310086326404,5-10cm,22.54427293981391,14098.915378878683
54405,713.1310086326404,5-10cm,22.882771446757296,14149.080588046312
54405,713.1310086326404,5-10cm,23.003323194442522,14175.78962601794
54405,713.1310086326404,5-10cm,23.27527812499967,14183.375508533076
54405,713.1310086326404,5-10cm,23.510025069443163,14166.55591215478
54405,713.1310086326404,5-10cm,23.787956724536638,14148.81929609981
54405,713.1310086326404,5-10cm,23.847681145833597,14120.36133013868
54405,713.1310086326404,5-10cm,24.034150416666158,14084.370333350442
54405,713.1310086326404,5-10cm,24.30820627314625,14013.67735359291
54405,713.1310086326404,5-10cm,24.543252569442547,13980.17309826976
54405,713.1310086326404,5-10cm,24.880016817127665,13814.30855493106
54405,713.1310086326404,5-10cm,25.00113211805346,13713.808848923989
54405,713.1310086326404,5-10cm,25.272420717590936,13572.629116998543
54405,713.1310086326404,5-10cm,25.506002418981105,13523.48536875836
54405,713.1310086326404,5-10cm,25.785191331017348,13361.157009859317
54405,713.1310086326404,5-10cm,26.0329511805541,13015.408050062195
54405,713.1310086326404,5-10cm,26.877286493055248,12320.883504365054
54405,713.1310086326404,5-10cm,27.279543148146736,11753.214542841148
54405,713.1310086326404,5-10cm,27.503270092592746,11642.374670607409
54405,713.1310086326404,5-10cm,27.782444826386595,11290.618066996867
54405,713.1310086326404,5-10cm,28.036313611108948,10727.083696410711
54405,713.1310086326404,5-10cm,28.302705069443693,10270.425002224209
54405,713.1310086326404,5-10cm,28.59899488425917,9976.220966896639
54405,713.1310086326404,5-10cm,28.815178703701605,9672.68825579668
54405,713.1310086326404,5-10cm,28.933953298609016,9299.63657207002
54405,713.1310086326404,5-10cm,29.001684641203394,9167.478374997856
54405,713.1310086326404,5-10cm,29.276522314813402,8658.053602746508
54405,713.1310086326404,5-10cm,29.335971030090693,8475.07921256042
54405,713.1310086326404,5-10cm,29.56266305555348,8220.618491529838
54405,713.1310086326404,5-10cm,29.63071773147969,8077.693190441643
54415,1024.2385563367227,5-10cm,0.2899914583343047,6.555899759435281
54415,1024.2385563367227,5-10cm,0.5400385763910082,15.26464867168752
54415,1024.2385563367227,5-10cm,0.8993848842603189,33.294505075025874
54415,1024.2385563367227,5-10cm,1.329489953705558,65.97563917587662
54415,1024.2385563367227,5-10cm,1.6338291782416678,94.2504231953147
54415,1024.2385563367227,5-10cm,1.7925965509260142,109.33386538113669
54415,1024.2385563367227,5-10cm,1.9175094097218028,126.6837102997752
54415,1024.2385563367227,5-10cm,1.9891943518513882,135.70625356143296
54415,1024.2385563367227,5-10cm,2.2728922453715845,177.18799526592548
54415,1024.2385563367227,5-10cm,2.522958020835563,203.95558985154818
54415,1024.2385563367227,5-10cm,2.588309756945129,216.10758162942597
54415,1024.2385563367227,5-10cm,2.820982372686267,250.81235515479725
54415,1024.2385563367227,5-10cm,2.8825457638888445,262.3864260669379
54415,1024.2385563367227,5-10cm,2.9548614930554673,275.34937407818364
54415,1024.2385563367227,5-10cm,3.015692372686333,293.9432423705316
54415,1024.2385563367227,5-10cm,3.300963009259215,354.8517319959689
54415,1024.2385563367227,5-10cm,3.689769479168786,418.7134437453466
54415,1024.2385563367227,5-10cm,3.7758871875013464,434.8984091395063
54415,1024.2385563367227,5-10cm,3.8990437847237898,474.7842181189138
54415,1024.2385563367227,5-10cm,3.972847002316956,491.2992003392409
54415,1024.2385563367227,5-10cm,4.04511562500011,510.0301046980954
54415,1024.2385563367227,5-10cm,4.340773819444908,580.0578181311284
54415,1024.2385563367227,5-10cm,4.5057309722238115,607.0384911428395
54415,1024.2385563367227,5-10cm,4.937973750001855,726.8681999215698
54415,1024.2385563367227,5-10cm,4.998265173611817,765.8155690864693
54415,1024.2385563367227,5-10cm,5.2946175347240985,849.3587681056255
54415,1024.2385563367227,5-10cm,5.831872210648877,1000.161582984762
54415,1024.2385563367227,5-10cm,5.965797847222399,1044.7575786389905
54415,1024.2385563367227,5-10cm,6.3116884837961855,1223.347808183568
54415,1024.2385563367227,5-10cm,6.849351006944974,1359.6240578846273
54415,1024.2385563367227,5-10cm,7.2765260763907875,1565.4395972549125
54415,1024.2385563367227,5-10cm,7.339715671296473,1635.1175256712684
54415,1024.2385563367227,5-10cm,7.519501192130976,1634.6683449189131
54415,1024.2385563367227,5-10cm,8.009358576389927,1889.0710058842187
54415,1024.2385563367227,5-10cm,8.60994077546453,2118.023713793889
54415,1024.2385563367227,5-10cm,8.683595555557146,2152.826391642004
54415,1024.2385563367227,5-10cm,8.892849293983094,2295.0085040063227
54415,1024.2385563367227,5-10cm,8.964783784722288,2339.5778398580374
54415,1024.2385563367227,5-10cm,9.04049604166713,2363.884135645158
54415,1024.2385563367227,5-10cm,9.334364965279345,2512.4078348344838
54415,1024.2385563367227,5-10cm,9.63825770833426,2633.0394788704466
54415,1024.2385563367227,5-10cm,9.920817291667616,2830.2815956662976
54415,1024.2385563367227,5-10cm,9.984990300928,2937.9397942266105
54415,1024.2385563367227,5-10cm,10.288157754631506,3032.623994147857
54415,1024.2385563367227,5-10cm,10.527915081020307,3138.4688127540394
54415,1024.2385563367227,5-10cm,11.01315555555677,3539.20244014277
54415,1024.2385563367227,5-10cm,11.305548750002075,3733.0519924592054
54415,1024.2385563367227,5-10cm,11.780370844908887,3937.3936241108877
54415,1024.2385563367227,5-10cm,11.966026435185361,4159.2420963526
54415,1024.2385563367227,5-10cm,12.051270162038229,4089.5257826258603
54415,1024.2385563367227,5-10cm,12.186944722224165,4298.247796386377
54415,1024.2385563367227,5-10cm,12.333646238426919,4397.080290995377
54415,1024.2385563367227,5-10cm,12.575610659724033,4392.337167023733
54415,1024.2385563367227,5-10cm,12.64875025463049,4441.259858330436
54415,1024.2385563367227,5-10cm,12.809054571759921,4639.5271462124065
54415,1024.2385563367227,5-10cm,12.931015115741777,4683.469194594238
54415,1024.2385563367227,5-10cm,13.003219479167903,4744.853619522019
54415,1024.2385563367227,5-10cm,13.29921215277855,4926.464172781814
54415,1024.2385563367227,5-10cm,13.6049867592614,5107.358322390933
54415,1024.2385563367227,5-10cm,13.677135787037788,5154.992473229496
54415,1024.2385563367227,5-10cm,13.898147337963735,5315.148069529924
54415,1024.2385563367227,5-10cm,13.958482488426897,5407.340146628752
54415,1024.2385563367227,5-10cm,14.031671493056196,5462.567392638336
54415,1024.2385563367227,5-10cm,14.31616185185258,5797.161504780739
54415,1024.2385563367227,5-10cm,14.559788854166314,5808.266005464757
54415,1024.2385563367227,5-10cm,14.63344621527802,5865.386939311563
54415,1024.2385563367227,5-10cm,14.791414178242839,6113.108518136432
54415,1024.2385563367227,5-10cm,14.914618240741117,6093.8721812546655
54415,1024.2385563367227,5-10cm,14.98801510416799,6149.058751775506
54415,1024.2385563367227,5-10cm,15.521687291667417,6631.850181921058
54415,1024.2385563367227,5-10cm,15.587754293980973,6599.825823890769
54415,1024.2385563367227,5-10cm,15.659186574074406,6643.1012155035705
54415,1024.2385563367227,5-10cm,15.81996946759246,6947.64797514976
54415,1024.2385563367227,5-10cm,15.941865983795788,6885.883078287888
54415,1024.2385563367227,5-10cm,16.01422199074041,6952.89815699838
54415,1024.2385563367227,5-10cm,16.310565486111575,7161.442404548769
54415,1024.2385563367227,5-10cm,16.615620347222798,7422.884416737166
54415,1024.2385563367227,5-10cm,16.77438597222445,7739.10422945899
54415,1024.2385563367227,5-10cm,16.89728781250064,7632.280172736048
54415,1024.2385563367227,5-10cm,17.03453350694643,7870.393895778615
54415,1024.2385563367227,5-10cm,17.326854664352204,8129.66996758788
54415,1024.2385563367227,5-10cm,17.57109237268567,8222.355221305244
54415,1024.2385563367227,5-10cm,17.642367326390964,8256.448169634588
54415,1024.2385563367227,5-10cm,17.802284641205162,8611.58594694206
54415,1024.2385563367227,5-10cm,17.925118761575884,8462.154879534071
54415,1024.2385563367227,5-10cm,17.9968227893528,8533.183426026997
54415,1024.2385563367227,5-10cm,18.282062962963074,8885.078652480284
54415,1024.2385563367227,5-10cm,18.52551815972284,9022.837230138372
54415,1024.2385563367227,5-10cm,18.59926454861131,9090.628195091756
54415,1024.2385563367227,5-10cm,18.670631180557386,9121.112309552404
54415,1024.2385563367227,5-10cm,18.831015069446078,9510.032061367276
54415,1024.2385563367227,5-10cm,18.95266438657487,9302.419521453363
54415,1024.2385563367227,5-10cm,19.025310219907098,9366.091205265155
54415,1024.2385563367227,5-10cm,19.310167164352755,9708.957360460472
54415,1024.2385563367227,5-10cm,19.490078472221892,10037.646459083322
54415,1024.2385563367227,5-10cm,19.626123750000087,9939.710986920232
54415,1024.2385563367227,5-10cm,19.919745729168255,10183.76606683123
54415,1024.2385563367227,5-10cm,19.983414930557764,10139.729022212156
54415,1024.2385563367227,5-10cm,20.338292349538317,10522.433992818362
54415,1024.2385563367227,5-10cm,20.813516261574847,11178.484074157655
54415,1024.2385563367227,5-10cm,20.935834583333797,10904.153769436653
54415,1024.2385563367227,5-10cm,21.00786188657361,10961.960026817398
54415,1024.2385563367227,5-10cm,21.292565879631372,11264.11987215618
54415,1024.2385563367227,5-10cm,21.53673314814766,11538.958104066427
54415,1024.2385563367227,5-10cm,21.682547789354015,11634.529007446587
54415,1024.2385563367227,5-10cm,21.957213564815895,11716.766525966907
54415,1024.2385563367227,5-10cm,22.029685347223722,11779.122561962628
54415,1024.2385563367227,5-10cm,22.32095444444429,12018.1582709291
54415,1024.2385563367227,5-10cm,22.500718518520394,12456.57080621978
54415,1024.2385563367227,5-10cm,22.796040347224032,12690.423330857455
54415,1024.2385563367227,5-10cm,22.91926650463155,12410.91031703773
54415,1024.2385563367227,5-10cm,22.982979965278947,12469.74989009192
54415,1024.2385563367227,5-10cm,23.286526967593364,12669.126980253082
54415,1024.2385563367227,5-10cm,23.824355682871406,13365.880608810687
54415,1024.2385563367227,5-10cm,24.012943807870702,13131.522568955006
54415,1024.2385563367227,5-10cm,24.315429768518165,13346.97154293265
54415,1024.2385563367227,5-10cm,24.62097635416797,13686.379510456558
54415,1024.2385563367227,5-10cm,25.268519039352736,13870.81364843233
54415,1024.2385563367227,5-10cm,25.34439872685406,13930.923528438912
54415,1024.2385563367227,5-10cm,25.509207083334527,14202.79860315307
54415,1024.2385563367227,5-10cm,25.807126111112257,14341.785923718422
54415,1024.2385563367227,5-10cm,26.465588159723968,14545.768969549894
54415,1024.2385563367227,5-10cm,26.536883194446563,14558.183790535071
54415,1024.2385563367227,5-10cm,27.326655462963714,14662.296572036852
54415,1024.2385563367227,5-10cm,27.492795381946145,14744.606668441782
54415,1024.2385563367227,5-10cm,27.789375011575995,14770.336483220983
54415,1024.2385563367227,5-10cm,27.852533877315345,14771.77435266912
54415,1024.2385563367227,5-10cm,28.269345625001524,14785.293696032626
54415,1024.2385563367227,5-10cm,28.519828217592504,14766.752037600374
54415,1024.2385563367227,5-10cm,28.65795663194524,14774.444054627993
54415,1024.2385563367227,5-10cm,28.81830336805571,14736.346580485822
54415,1024.2385563367227,5-10cm,28.879905428240697,14746.944038223535
